"","...1","program","parent_project","project","station_name","year","month","date","collection_time","collection_depth","unit_collection_depth","collection_replicate","lab_replicate","tox_batch","matrix_name","method_name","tox_test_dur_code","organism_name","analyte","unit","wq_source","time_point_name","result","result_qual_code","tox_result_qa_code","qa_code","sample_agency","group_samples","collection_method_name","latitude","longitude","collection_device_description","position_water_column","tie_narrative","dilution","tox_point_method","treatment","unit_treatment","treatment_concentration","lab_agency","submitting_agency","tox_batch_start_date","ref_tox_batch","organism_age_at_test_start","occupation_method","starting_bank","distance_from_bank","unit_distance_from_bank","stream_width","unit_stream_width","station_water_depth","unit_station_water_depth","hydro_mod","hydro_mod_loc","pct_control","rep_count","mean","std_dev","stat_method","probability","alphalevel","eval_threshold","msd","sig_effect_code","channel_width","upstream_length","downstream_length","total_reach","calculated_value","percent_effect","dw_analyte_name","data_quality","data_quality_indicator","datum","year_num"
"1384",24741,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River above Shasta-525ST1298","1999","07","21",1899-12-30 13:15:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_072299","samplewater","Not Recorded","6 days","Ceriodaphnia dubia","Oxygen, Dissolved, Not Recorded","mg/L","overlyingwater","initial",7.5,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.93916,-122.4192,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Jul 22 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxygen, Dissolved","Unknown data quality","QACode:NR; BatchVerificationCode:NR","WGS84",1999
"1385",24742,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River above Shasta-525ST1298","1999","07","21",1899-12-30 13:15:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_072299","samplewater","Not Recorded","6 days","Ceriodaphnia dubia","pH","none","overlyingwater","initial",8.27,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.93916,-122.4192,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Jul 22 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","WGS84",1999
"1386",24743,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River above Shasta-525ST1298","1999","11","15",1899-12-30 08:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_111699","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","Oxygen, Dissolved, Not Recorded","mg/L","overlyingwater","initial",8.2,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.93916,-122.4192,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Nov 16 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxygen, Dissolved","Unknown data quality","QACode:NR; BatchVerificationCode:NR","WGS84",1999
"1387",24744,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River above Shasta-525ST1298","1999","11","15",1899-12-30 08:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_111699","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","pH","none","overlyingwater","initial",7.66,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.93916,-122.4192,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Nov 16 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","WGS84",1999
"1388",24745,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","01","20",1899-12-30 06:10:00,-88,"cm",1,NA,"SRWP_UCD-ATL_CD_012199","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","Mortality/Normality","%","not applicable","Day 7",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Jan 21 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,0,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Mortality/Normality","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1389",24746,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","01","20",1899-12-30 06:10:00,-88,"cm",1,NA,"SRWP_UCD-ATL_PP_012199","samplewater","Not Recorded","7 days","Pimephales promelas","Mortality/Normality","%","not applicable","Day 7",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Jan 21 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,52.4,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Mortality/Normality","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1390",24747,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","02","17",1899-12-30 11:40:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_021899","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","pH","none","overlyingwater","Day 1",8.26,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Feb 18 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1391",24748,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","02","17",1899-12-30 11:40:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_021899","samplewater","Not Recorded","7 days","Pimephales promelas","Oxygen, Dissolved, Not Recorded","mg/L","overlyingwater","initial",8.2,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Feb 18 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxygen, Dissolved","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1392",24749,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","03","17",1899-12-30 17:30:00,-88,"cm",1,NA,"SRWP_UCD-ATL_PP_031799","samplewater","Not Recorded","7 days","Pimephales promelas","Mortality/Normality","%","not applicable","Day 7",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Mar 17 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,0.05,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Mortality/Normality","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1393",24750,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","03","17",1899-12-30 17:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_031799","samplewater","Not Recorded","7 days","Pimephales promelas","Oxygen, Dissolved, Not Recorded","mg/L","overlyingwater","initial",8.4,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Mar 17 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxygen, Dissolved","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1394",24751,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","03","17",1899-12-30 17:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_031799","samplewater","Not Recorded","7 days","Pimephales promelas","pH","none","overlyingwater","initial",8.13,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Mar 17 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1395",24752,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","04","21",1899-12-30 13:40:00,-88,"cm",1,NA,"SRWP_UCD-ATL_PP_042299","samplewater","Not Recorded","7 days","Pimephales promelas","Mortality/Normality","%","not applicable","Day 7",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Apr 22 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,0.025,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Mortality/Normality","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1396",24753,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","04","21",1899-12-30 13:40:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_042299","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","pH","none","overlyingwater","initial",8.22,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Apr 22 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1397",24754,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","05","19",1899-12-30 17:45:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_052099","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","pH","none","overlyingwater","Day 7",8.21,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","May 20 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1398",24755,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","05","19",1899-12-30 17:45:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_052099","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","pH","none","overlyingwater","initial",8.16,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","May 20 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1399",24756,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","05","19",1899-12-30 17:45:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_052099","samplewater","Not Recorded","7 days","Pimephales promelas","pH","none","overlyingwater","initial",8.16,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","May 20 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1400",24757,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","06","23",1899-12-30 12:30:00,-88,"cm",1,NA,"SRWP_UCD-ATL_PP_062399","samplewater","Not Recorded","7 days","Pimephales promelas","Growth (wt/surv indiv)","mg/ind","not applicable","Day 7",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Jun 23 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,0.303,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Growth (wt/surv indiv)","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1401",24758,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","06","23",1899-12-30 12:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_062399","samplewater","Not Recorded","7 days","Pimephales promelas","pH","none","overlyingwater","Day 7",8.05,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Jun 23 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1402",24759,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","08","18",1899-12-30 10:00:00,-88,"cm",1,NA,"SRWP_UCD-ATL_CD_081999","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","Mortality/Normality","%","not applicable","Day 7",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Aug 19 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,0,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Mortality/Normality","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1403",24760,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Bend Bridge","1999","12","14",1899-12-30 11:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_121599","samplewater","Not Recorded","6 days","Ceriodaphnia dubia","pH","none","overlyingwater","Day 7",8.23,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",40.2886,-122.1856,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Dec 15 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1404",24761,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","01","19",1899-12-30 14:30:00,-88,"cm",1,NA,"SRWP_UCD-ATL_SC_012199","samplewater","Not Recorded","4 days","Selenastrum capricornutum","Total Cell Count","cells/ml","not applicable","Day 4",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Jan 21 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,3725000,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Total Cell Count","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1405",24762,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","01","19",1899-12-30 14:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_CD_012199","samplewater","Not Recorded","7 days","Ceriodaphnia dubia","pH","none","overlyingwater","Day 1",8.3,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Jan 21 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1406",24763,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","01","19",1899-12-30 14:30:00,-88,"cm",1,0,"SRWP_UCD-ATL_SC_012199","samplewater","Not Recorded","4 days","Selenastrum capricornutum","pH","none","overlyingwater","initial",8.36,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Jan 21 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1407",24764,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","02","17",1899-12-30 13:00:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_021899","samplewater","Not Recorded","7 days","Pimephales promelas","pH","none","overlyingwater","Day 1",7.76,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Feb 18 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1408",24765,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","02","17",1899-12-30 13:00:00,-88,"cm",1,0,"SRWP_UCD-ATL_PP_021899","samplewater","Not Recorded","7 days","Pimephales promelas","pH","none","overlyingwater","initial",8.03,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Feb 18 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1409",24766,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","02","17",1899-12-30 13:00:00,-88,"cm",1,0,"SRWP_UCD-ATL_SC_021899","samplewater","Not Recorded","4 days","Selenastrum capricornutum","Oxygen, Dissolved, Not Recorded","mg/L","overlyingwater","initial",8.2,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Feb 18 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxygen, Dissolved","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1410",24767,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","02","17",1899-12-30 13:00:00,-88,"cm",1,0,"SRWP_UCD-ATL_SC_021899","samplewater","Not Recorded","4 days","Selenastrum capricornutum","pH","none","overlyingwater","Day 4",9.62,"=","NR","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"ToxWQMeasurement","None","none",0,"UCD-ATL","UCD-ATL","Feb 18 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
"1411",24768,"Sacramento River Watershed Program","Sacramento River Watershed Program","Sacramento River Watershed Program 1999","Sacramento River at Freeport (SVWQC)","1999","03","16",1899-12-30 09:30:00,-88,"cm",1,NA,"SRWP_UCD-ATL_SC_031799","samplewater","Not Recorded","4 days","Selenastrum capricornutum","Total Cell Count","cells/ml","not applicable","Day 4",NA,NA,"q","NR","University of California Davis-Aquatic Toxicology Lab",NA,"Water_Grab",38.45815,-121.502633,"Individual Collection by bucket sampler","Not Applicable","No",100,"None","None","none",0,"UCD-ATL","UCD-ATL","Mar 17 1999 12:00AM","Not Recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-88,1667000,-88,"NR","Probability",0.05,-88,-88,"NS",NA,NA,NA,NA,-88,-88,"Total Cell Count","Unknown data quality","QACode:NR; BatchVerificationCode:NR","NAD83",1999
